X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,Class output
87.66944444,83.78333333,81.47777778,49.37300387,47.40748593,46.24307222,-1.025796726,-1.001862359,-0.98699001,2.402655346,2.373995122,2.355849851,4.933981588,4.958489103,4.923886726,146,141,138,0.011111111,0.497222222,0.072222222,0.016666667,0.019444444,0.052777778,0.019444444,0.041666667,0.033333333,0.061111111,0.058333333,0.044444444,0.061111111,0.055555556,0.077777778,0.055555556,0.044444444,0.05,0.055555556,0.061111111,0.055555556,0.058333333,0.061111111,0.080555556,0.083333333,0.083333333,0.072222222,0.075,0.077777778,0.080555556,0.086111111,0.108333333,0.1,0.097222222,0.094444444,0.097222222,0.1,0.105555556,0.125,0.108333333,0.111111111,0.113888889,0.116666667,0.130555556,0.127777778,0.125,0.127777778,0.130555556,0.144444444,0.136111111,0.138888889,0.141666667,0.144444444,0.147222222,0.15,0.152777778,0.155555556,0.158333333,0.161111111,0.016666667,0.480555556,0.013888889,0.008333333,0.013888889,0.030555556,0.027777778,0.044444444,0.022222222,0.030555556,0.038888889,0.036111111,0.080555556,0.058333333,0.061111111,0.047222222,0.058333333,0.047222222,0.058333333,0.058333333,0.058333333,0.058333333,0.061111111,0.1,0.075,0.105555556,0.077777778,0.077777778,0.077777778,0.080555556,0.083333333,0.094444444,0.088888889,0.1,0.094444444,0.097222222,0.1,0.116666667,0.175,0.113888889,0.113888889,0.113888889,0.119444444,0.144444444,0.136111111,0.125,0.127777778,0.130555556,0.161111111,0.15,0.138888889,0.141666667,0.147222222,0.15,0.15,0.152777778,0.158333333,0.158333333,0.163888889,0.043021784,291.7807018,0.000425458,6.45157669,0.027873895,723.8562092,0.000410632,6.735192194,0.041643599,393.4764706,0.000412653,6.510359723,0.041647097,184.1733746,0.000454241,6.639017798,1
97.7967033,93.23626374,89.37362637,28.20017516,27.75133307,27.17127133,-1.584607722,-1.445172788,-1.364964518,6.021244551,5.410773519,5.048054658,5.238015558,5.169789163,5.276894734,130,127,122,0.016483516,0.39010989,0.027472527,0.027472527,0.021978022,0.038461538,0.032967033,0.038461538,0.049450549,0.049450549,0.054945055,0.06043956,0.071428571,0.071428571,0.076923077,0.082417582,0.087912088,0.10989011,0.098901099,0.104395604,0.10989011,0.115384615,0.120879121,0.186813187,0.159340659,0.137362637,0.142857143,0.148351648,0.153846154,0.159340659,0.175824176,0.208791209,0.225274725,0.186813187,0.186813187,0.192307692,0.197802198,0.291208791,0.291208791,0.225274725,0.225274725,0.225274725,0.230769231,0.318681319,0.285714286,0.252747253,0.252747253,0.258241758,0.28021978,0.274725275,0.274725275,0.28021978,0.285714286,0.291208791,0.296703297,0.302197802,0.307692308,0.313186813,0.318681319,0.010989011,0.263736264,0.010989011,0.016483516,0.021978022,0.087912088,0.06043956,0.06043956,0.054945055,0.104395604,0.115384615,0.098901099,0.082417582,0.082417582,0.186813187,0.153846154,0.104395604,0.093406593,0.104395604,0.131868132,0.142857143,0.120879121,0.120879121,0.131868132,0.131868132,0.159340659,0.17032967,0.164835165,0.159340659,0.159340659,0.164835165,0.17032967,0.175824176,0.181318681,0.186813187,0.192307692,0.197802198,0.203296703,0.269230769,0.214285714,0.225274725,0.230769231,0.230769231,0.236263736,0.241758242,0.247252747,0.252747253,0.258241758,0.263736264,0.274725275,0.274725275,0.285714286,0.285714286,0.291208791,0.296703297,0.302197802,0.307692308,0.313186813,0.318681319,0.012896825,153.8630952,0.001483944,6.574459726,0.012861265,104.0629371,0.002459791,6.598579975,0.011939358,106.112426,0.001328925,6.722505437,0.011341223,162.6987179,0.00159512,6.74263916,1
47.7830941,43.96012759,41.78787879,43.5346294,41.43921979,39.57225011,0.121910613,0.186148187,0.208735233,1.358123812,1.37207599,1.402662596,4.592314538,4.583861408,4.598108326,127,122,118,0.006379585,0.564593301,0.03030303,0.007974482,0.031897927,0.059011164,0.04784689,0.110047847,0.015948963,0.035087719,0.039872408,0.044657097,0.023923445,0.027113238,0.035087719,0.038277512,0.028708134,0.027113238,0.028708134,0.03030303,0.031897927,0.033492823,0.035087719,0.043062201,0.043062201,0.043062201,0.041467305,0.043062201,0.044657097,0.046251994,0.04784689,0.057416268,0.060606061,0.06539075,0.054226475,0.055821372,0.057416268,0.063795853,0.062200957,0.06539075,0.063795853,0.06539075,0.066985646,0.076555024,0.070175439,0.073365231,0.073365231,0.074960128,0.082934609,0.07814992,0.079744817,0.081339713,0.082934609,0.084529506,0.086124402,0.087719298,0.089314195,0.090909091,0.092503987,0.015948963,0.510366826,0.011164274,0.004784689,0.006379585,0.019138756,0.015948963,0.044657097,0.014354067,0.014354067,0.01754386,0.03030303,0.035087719,0.022328549,0.036682616,0.028708134,0.027113238,0.028708134,0.049441786,0.039872408,0.035087719,0.035087719,0.035087719,0.086124402,0.071770335,0.145135566,0.054226475,0.051036683,0.044657097,0.046251994,0.04784689,0.054226475,0.051036683,0.052631579,0.054226475,0.055821372,0.057416268,0.070175439,0.073365231,0.062200957,0.070175439,0.06539075,0.066985646,0.087719298,0.086124402,0.071770335,0.073365231,0.074960128,0.114832536,0.084529506,0.079744817,0.081339713,0.084529506,0.084529506,0.086124402,0.087719298,0.089314195,0.090909091,0.092503987,0.119183908,88.11513158,0.000562877,5.961795731,0.114810961,343.4820789,0.000544553,6.12486268,0.124329717,263.1397306,0.000543186,5.990275596,0.117302035,175.2204861,0.000560203,6.08654692,1
56.48484848,52.52754821,50.12809917,46.54671715,44.64057483,42.81585091,-0.076975056,-0.016590121,0.004805649,1.352463064,1.343563555,1.358560631,4.944063372,4.93941834,4.893720136,127,122,118,0.011019284,0.563360882,0.024793388,0.006887052,0.024793388,0.053719008,0.037190083,0.106060606,0.015151515,0.034435262,0.037190083,0.049586777,0.017906336,0.019283747,0.031680441,0.031680441,0.022038567,0.023415978,0.026170799,0.026170799,0.027548209,0.02892562,0.031680441,0.042699725,0.045454545,0.042699725,0.035812672,0.037190083,0.038567493,0.039944904,0.041322314,0.048209366,0.050964187,0.055096419,0.046831956,0.048209366,0.049586777,0.060606061,0.061983471,0.055096419,0.055096419,0.056473829,0.05922865,0.064738292,0.061983471,0.064738292,0.063360882,0.064738292,0.073002755,0.073002755,0.068870523,0.070247934,0.071625344,0.073002755,0.074380165,0.075757576,0.077134986,0.078512397,0.079889807,0.016528926,0.513774105,0.005509642,0.004132231,0.005509642,0.017906336,0.022038567,0.042699725,0.013774105,0.019283747,0.019283747,0.022038567,0.033057851,0.020661157,0.038567493,0.022038567,0.03030303,0.023415978,0.042699725,0.027548209,0.02892562,0.03030303,0.031680441,0.074380165,0.056473829,0.143250689,0.049586777,0.041322314,0.039944904,0.039944904,0.042699725,0.045454545,0.044077135,0.045454545,0.046831956,0.048209366,0.049586777,0.070247934,0.070247934,0.055096419,0.05785124,0.056473829,0.05785124,0.078512397,0.071625344,0.061983471,0.064738292,0.064738292,0.104683196,0.070247934,0.068870523,0.070247934,0.073002755,0.073002755,0.074380165,0.078512397,0.077134986,0.078512397,0.079889807,0.089133523,118.6676136,0.000485833,6.453761553,0.077708642,391.8049155,0.000462681,6.790722303,0.089930432,274.5238095,0.000469326,6.528312771,0.084719565,195.5252976,0.000484636,6.657288849,1
78.99368421,74.22105263,70.90947368,42.66646609,41.00104721,39.47159158,-0.923607498,-0.855958956,-0.834839411,2.313053896,2.177420361,2.137937913,4.991908558,5.054074983,5.069237108,128,123,119,0.004210526,0.562105263,0.027368421,0.010526316,0.023157895,0.042105263,0.050526316,0.092631579,0.018947368,0.046315789,0.088421053,0.025263158,0.048421053,0.033684211,0.037894737,0.056842105,0.046315789,0.04,0.037894737,0.042105263,0.042105263,0.044210526,0.046315789,0.056842105,0.052631579,0.052631579,0.054736842,0.056842105,0.058947368,0.061052632,0.063157895,0.073684211,0.084210526,0.088421053,0.071578947,0.073684211,0.075789474,0.077894737,0.082105263,0.090526316,0.084210526,0.086315789,0.088421053,0.090526316,0.092631579,0.094736842,0.096842105,0.098947368,0.101052632,0.103157895,0.105263158,0.107368421,0.109473684,0.111578947,0.113684211,0.115789474,0.117894737,0.12,0.122105263,0.010526316,0.488421053,0.023157895,0.006315789,0.008421053,0.021052632,0.014736842,0.061052632,0.016842105,0.018947368,0.021052632,0.023157895,0.044210526,0.033684211,0.035789474,0.031578947,0.035789474,0.037894737,0.048421053,0.054736842,0.046315789,0.044210526,0.046315789,0.077894737,0.077894737,0.141052632,0.077894737,0.067368421,0.058947368,0.061052632,0.063157895,0.065263158,0.067368421,0.071578947,0.071578947,0.077894737,0.075789474,0.096842105,0.103157895,0.084210526,0.086315789,0.086315789,0.088421053,0.141052632,0.136842105,0.094736842,0.096842105,0.098947368,0.126315789,0.111578947,0.105263158,0.107368421,0.109473684,0.111578947,0.113684211,0.115789474,0.117894737,0.12,0.122105263,0.030038089,106.2763158,0.00058794,6.746575416,0.022614297,182.5362319,0.00062803,7.021384753,0.030716049,205.5866667,0.000569843,6.800358039,0.024434156,292.724537,0.000572911,7.029757306,1
100.6539792,98.02076125,94.93771626,53.56422262,52.39654085,50.85908611,-1.162106186,-1.139108407,-1.127562527,2.690836452,2.652535212,2.634782996,4.881199045,4.885540798,4.92549338,154,151,147,0.003460208,0.484429066,0.024221453,0.010380623,0.038062284,0.038062284,0.07266436,0.089965398,0.034602076,0.058823529,0.051903114,0.048442907,0.065743945,0.055363322,0.096885813,0.076124567,0.065743945,0.062283737,0.069204152,0.065743945,0.083044983,0.079584775,0.076124567,0.100346021,0.093425606,0.089965398,0.089965398,0.093425606,0.096885813,0.100346021,0.107266436,0.114186851,0.117647059,0.124567474,0.121107266,0.121107266,0.124567474,0.138408304,0.134948097,0.134948097,0.138408304,0.141868512,0.14532872,0.173010381,0.15916955,0.155709343,0.15916955,0.162629758,0.169550173,0.176470588,0.173010381,0.176470588,0.183391003,0.183391003,0.186851211,0.190311419,0.193771626,0.197231834,0.200692042,0.01384083,0.39100346,0.031141869,0.01384083,0.01384083,0.034602076,0.020761246,0.044982699,0.027681661,0.038062284,0.048442907,0.058823529,0.058823529,0.044982699,0.076124567,0.07266436,0.058823529,0.062283737,0.076124567,0.07266436,0.07266436,0.07266436,0.076124567,0.117647059,0.131487889,0.148788927,0.103806228,0.100346021,0.096885813,0.100346021,0.103806228,0.117647059,0.110726644,0.121107266,0.117647059,0.121107266,0.124567474,0.166089965,0.183391003,0.152249135,0.141868512,0.141868512,0.14532872,0.162629758,0.183391003,0.155709343,0.15916955,0.162629758,0.176470588,0.200692042,0.176470588,0.179930796,0.183391003,0.183391003,0.186851211,0.190311419,0.193771626,0.197231834,0.200692042,0.035629325,466.1139706,0.000343937,6.561437287,0.022673611,968.5,0.000331079,6.821582495,0.033142301,540.0735294,0.000343658,6.634196761,0.03213501,342.1523438,0.000373816,6.703666344,1
44.94497354,41.5015873,39.11111111,45.81232868,42.73494348,40.53926614,0.170569356,0.213887244,0.243411123,1.238404803,1.286908365,1.32556521,3.912647726,3.981657169,3.991249833,129,122,116,0.013756614,0.574603175,0.017989418,0.004232804,0.00952381,0.028571429,0.024338624,0.017989418,0.012698413,0.030687831,0.030687831,0.016931217,0.024338624,0.019047619,0.050793651,0.04973545,0.023280423,0.017989418,0.023280423,0.023280423,0.021164021,0.023280423,0.023280423,0.046560847,0.032804233,0.02962963,0.028571429,0.028571429,0.02962963,0.030687831,0.037037037,0.039153439,0.035978836,0.034920635,0.035978836,0.037037037,0.038095238,0.052910053,0.094179894,0.048677249,0.042328042,0.043386243,0.044444444,0.06984127,0.078306878,0.048677249,0.048677249,0.04973545,0.052910053,0.055026455,0.052910053,0.053968254,0.055026455,0.057142857,0.057142857,0.058201058,0.059259259,0.06031746,0.061375661,0.010582011,0.562962963,0.00952381,0.004232804,0.005291005,0.023280423,0.014814815,0.00952381,0.008465608,0.021164021,0.028571429,0.02010582,0.025396825,0.019047619,0.073015873,0.04973545,0.02010582,0.017989418,0.019047619,0.02010582,0.02962963,0.023280423,0.024338624,0.043386243,0.037037037,0.044444444,0.030687831,0.032804233,0.02962963,0.032804233,0.031746032,0.039153439,0.034920635,0.035978836,0.037037037,0.037037037,0.038095238,0.06031746,0.094179894,0.042328042,0.046560847,0.044444444,0.044444444,0.059259259,0.085714286,0.04973545,0.04973545,0.04973545,0.06031746,0.061375661,0.052910053,0.056084656,0.055026455,0.056084656,0.057142857,0.059259259,0.059259259,0.06031746,0.061375661,0.206595062,229.0066667,0.000496697,5.546696609,0.179422976,394.15311,0.0004778,5.835443307,0.22390182,93.32142857,0.000521483,5.276208046,0.213889463,125.3034091,0.000514535,5.494077909,1
60.775,55.375,50.71666667,29.87458856,27.99555396,26.31766939,-1.120157267,-1.000640478,-0.91762718,2.955996057,2.730010143,2.531013438,4.192260027,4.313219739,4.232006154,98,92,86,0,0.408333333,0.208333333,0.033333333,0.066666667,0.066666667,0.066666667,0.083333333,0.075,0.083333333,0.091666667,0.091666667,0.1,0.116666667,0.125,0.125,0.133333333,0.141666667,0.15,0.158333333,0.166666667,0.175,0.183333333,0.191666667,0.2,0.208333333,0.216666667,0.225,0.233333333,0.241666667,0.275,0.316666667,0.358333333,0.291666667,0.283333333,0.291666667,0.3,0.325,0.316666667,0.366666667,0.341666667,0.341666667,0.35,0.358333333,0.366666667,0.375,0.383333333,0.391666667,0.4,0.408333333,0.416666667,0.425,0.433333333,0.441666667,0.45,0.458333333,0.466666667,0.475,0.483333333,0.033333333,0.333333333,0.016666667,0.025,0.033333333,0.041666667,0.05,0.083333333,0.066666667,0.075,0.083333333,0.091666667,0.258333333,0.141666667,0.125,0.125,0.15,0.141666667,0.183333333,0.225,0.2,0.175,0.208333333,0.191666667,0.2,0.266666667,0.258333333,0.258333333,0.233333333,0.241666667,0.25,0.258333333,0.266666667,0.275,0.283333333,0.291666667,0.3,0.308333333,0.375,0.325,0.341666667,0.341666667,0.35,0.358333333,0.366666667,0.375,0.4,0.391666667,0.4,0.425,0.416666667,0.425,0.441666667,0.441666667,0.45,0.458333333,0.466666667,0.475,0.483333333,0.033641582,99.38392857,0.001273283,5.600530213,0.027653665,53.43956044,0.001646426,5.646010187,0.034013605,84.39047619,0.001229772,5.618270209,0.024573095,239.622449,0.001280284,5.799266947,1
43.1048951,38.61538462,35.4493007,17.17565088,16.06071221,15.22336776,-1.004469099,-0.776881142,-0.629037729,4.321517698,3.912930998,3.675765666,4.957589367,4.951536584,4.949649999,81,76,72,0.005244755,0.611888112,0.024475524,0.006993007,0.017482517,0.041958042,0.033216783,0.031468531,0.022727273,0.026223776,0.047202797,0.033216783,0.061188811,0.034965035,0.026223776,0.031468531,0.02972028,0.033216783,0.059440559,0.041958042,0.036713287,0.036713287,0.038461538,0.061188811,0.052447552,0.052447552,0.054195804,0.050699301,0.048951049,0.050699301,0.059440559,0.066433566,0.062937063,0.061188811,0.059440559,0.061188811,0.062937063,0.06993007,0.078671329,0.075174825,0.06993007,0.071678322,0.073426573,0.076923077,0.076923077,0.078671329,0.08041958,0.082167832,0.083916084,0.085664336,0.087412587,0.089160839,0.092657343,0.092657343,0.094405594,0.096153846,0.097902098,0.09965035,0.101398601,0.019230769,0.559440559,0.043706294,0.012237762,0.017482517,0.024475524,0.013986014,0.054195804,0.017482517,0.015734266,0.017482517,0.020979021,0.038461538,0.033216783,0.059440559,0.026223776,0.033216783,0.02972028,0.04020979,0.034965035,0.047202797,0.036713287,0.038461538,0.066433566,0.055944056,0.068181818,0.050699301,0.052447552,0.050699301,0.052447552,0.052447552,0.062937063,0.064685315,0.066433566,0.059440559,0.061188811,0.062937063,0.073426573,0.083916084,0.071678322,0.075174825,0.071678322,0.075174825,0.097902098,0.087412587,0.082167832,0.08041958,0.082167832,0.104895105,0.089160839,0.087412587,0.094405594,0.090909091,0.092657343,0.094405594,0.096153846,0.097902098,0.09965035,0.101398601,0.012879339,37.71272727,0.003615314,7.190079902,0.010755228,55.32936508,0.003745979,7.288179054,0.012813804,32.29487179,0.003779902,7.248149692,0.010880726,43.54857143,0.00376974,7.445390369,1
102.3489583,87.26041667,72.51953125,31.26504803,26.79931,22.42242724,-2.877985762,-2.82517339,-2.766599561,9.590726318,9.393562875,9.157039471,4.32234717,4.330699415,4.228109112,121,105,88,0.002604167,0.891927083,0.018229167,0.005208333,0.006510417,0.018229167,0.010416667,0.01171875,0.01171875,0.016927083,0.014322917,0.016927083,0.024739583,0.016927083,0.020833333,0.01953125,0.020833333,0.022135417,0.026041667,0.03125,0.026041667,0.02734375,0.028645833,0.0390625,0.03515625,0.032552083,0.033854167,0.036458333,0.036458333,0.037760417,0.0390625,0.044270833,0.045572917,0.044270833,0.044270833,0.045572917,0.046875,0.049479167,0.05078125,0.052083333,0.052083333,0.053385417,0.0546875,0.0625,0.05859375,0.05859375,0.059895833,0.061197917,0.06640625,0.065104167,0.065104167,0.06640625,0.067708333,0.069010417,0.0703125,0.071614583,0.072916667,0.07421875,0.075520833,0.006510417,0.8046875,0.010416667,0.005208333,0.006510417,0.013020833,0.01171875,0.0390625,0.010416667,0.014322917,0.01953125,0.015625,0.036458333,0.01953125,0.029947917,0.020833333,0.0234375,0.024739583,0.0234375,0.029947917,0.02734375,0.02734375,0.028645833,0.041666667,0.033854167,0.055989583,0.033854167,0.0390625,0.036458333,0.037760417,0.0390625,0.04296875,0.044270833,0.044270833,0.044270833,0.045572917,0.046875,0.05078125,0.069010417,0.053385417,0.053385417,0.053385417,0.0546875,0.057291667,0.057291667,0.05859375,0.059895833,0.061197917,0.065104167,0.065104167,0.065104167,0.06640625,0.067708333,0.069010417,0.0703125,0.072916667,0.072916667,0.07421875,0.075520833,0.02084056,215.0658602,0.001228891,6.261317771,0.01426171,200.326087,0.00158675,6.601291809,0.016444648,243.3953804,0.001216695,6.471477648,0.013256119,285.7868163,0.001270195,6.770920317,1
59.60024155,50.9365942,44.67753623,36.56419608,31.51248068,27.94505699,-0.909969371,-0.842703552,-0.745335794,2.13056742,2.163875261,2.272285743,4.133571268,4.17165898,4.142588662,139,129,126,0.001207729,0.809178744,0.016908213,0.004830918,0.008454106,0.020531401,0.010869565,0.009057971,0.006038647,0.0102657,0.019323671,0.009057971,0.016908213,0.012077295,0.012681159,0.013888889,0.009661836,0.012077295,0.014492754,0.015700483,0.012681159,0.012681159,0.013285024,0.033816425,0.020531401,0.021135266,0.018115942,0.016304348,0.016908213,0.017512077,0.018719807,0.024154589,0.02294686,0.023550725,0.020531401,0.021135266,0.02173913,0.026570048,0.032004831,0.026570048,0.024154589,0.024758454,0.025362319,0.033816425,0.027777778,0.027777778,0.027777778,0.028381643,0.03442029,0.030797101,0.030193237,0.030797101,0.032004831,0.032004831,0.032608696,0.03321256,0.033816425,0.03442029,0.035024155,0.008454106,0.799516908,0.008454106,0.003019324,0.004227053,0.018719807,0.009661836,0.021135266,0.004830918,0.0102657,0.009661836,0.013888889,0.018719807,0.01147343,0.02173913,0.012077295,0.012681159,0.0102657,0.016304348,0.015096618,0.015096618,0.013285024,0.013285024,0.027173913,0.02173913,0.021135266,0.019927536,0.016908213,0.018115942,0.017512077,0.018115942,0.020531401,0.02173913,0.023550725,0.021135266,0.021135266,0.02173913,0.026570048,0.030193237,0.025966184,0.025966184,0.024758454,0.025362319,0.036231884,0.03321256,0.027777778,0.027777778,0.028381643,0.032004831,0.031400966,0.030193237,0.030797101,0.031400966,0.032004831,0.032608696,0.03321256,0.035024155,0.03442029,0.035628019,0.066859473,117.308642,0.000899352,6.206057297,0.054276438,203.6461039,0.000895422,6.552287248,0.06343351,137.4335404,0.000905708,6.196806362,0.059050844,143.7060317,0.000915815,6.468402844,1
85.55061728,81.34197531,80.46790123,62.61368352,59.58969039,58.93582684,-0.601525422,-0.595913689,-0.597629286,1.428090278,1.428620166,1.427524456,4.272497034,4.249147259,4.265257562,159,151,149,0.001851852,0.745679012,0.016666667,0.004320988,0.006790123,0.029012346,0.008641975,0.015432099,0.007407407,0.008641975,0.012345679,0.010493827,0.028395062,0.012962963,0.017283951,0.009876543,0.011728395,0.012962963,0.018518519,0.014814815,0.016049383,0.012962963,0.013580247,0.039506173,0.031481481,0.048148148,0.018518519,0.017901235,0.017283951,0.017901235,0.020987654,0.02345679,0.025925926,0.027777778,0.020987654,0.021604938,0.022222222,0.029012346,0.027160494,0.024691358,0.02654321,0.025308642,0.025925926,0.031481481,0.02962963,0.027777778,0.028395062,0.029012346,0.030864198,0.030246914,0.030864198,0.031481481,0.032098765,0.032716049,0.033333333,0.033950617,0.034567901,0.035185185,0.035802469,0.008641975,0.737037037,0.016666667,0.003703704,0.00617284,0.025925926,0.013580247,0.04691358,0.004938272,0.008641975,0.012962963,0.008024691,0.019135802,0.012345679,0.017283951,0.012345679,0.011111111,0.011111111,0.014814815,0.015432099,0.016049383,0.012962963,0.013580247,0.033333333,0.019753086,0.039506173,0.024691358,0.019135802,0.017283951,0.017901235,0.018518519,0.02345679,0.022839506,0.022839506,0.020987654,0.021604938,0.022222222,0.02654321,0.035185185,0.027777778,0.028395062,0.025308642,0.025925926,0.029012346,0.031481481,0.027777778,0.028395062,0.029012346,0.036419753,0.030246914,0.030864198,0.032098765,0.032098765,0.032716049,0.033333333,0.033950617,0.034567901,0.035185185,0.036419753,0.110961592,365.2144654,0.00026193,6.021522053,0.093077416,669.6803714,0.000256239,6.581247669,0.102457392,547.5727969,0.000256811,6.300190394,0.097175759,601.1541965,0.000256831,6.407835048,1
84.575,72.82613636,65.11022727,27.65581991,24.17470501,21.85999636,-2.557399617,-2.408531398,-2.298455898,8.108497252,7.685361128,7.388875884,4.438489872,4.520871117,4.552187139,116,106,96,0.003409091,0.8125,0.009090909,0.004545455,0.005681818,0.023863636,0.020454545,0.027272727,0.013636364,0.0125,0.015909091,0.021590909,0.043181818,0.015909091,0.015909091,0.017045455,0.018181818,0.020454545,0.028409091,0.021590909,0.022727273,0.023863636,0.025,0.048863636,0.035227273,0.040909091,0.029545455,0.030681818,0.031818182,0.032954545,0.036363636,0.036363636,0.036363636,0.038636364,0.038636364,0.039772727,0.040909091,0.044318182,0.044318182,0.044318182,0.045454545,0.046590909,0.047727273,0.056818182,0.054545455,0.051136364,0.052272727,0.053409091,0.055681818,0.055681818,0.056818182,0.057954545,0.059090909,0.060227273,0.061363636,0.0625,0.063636364,0.064772727,0.065909091,0.019318182,0.756818182,0.022727273,0.003409091,0.009090909,0.027272727,0.015909091,0.052272727,0.009090909,0.011363636,0.018181818,0.014772727,0.017045455,0.014772727,0.026136364,0.020454545,0.021590909,0.019318182,0.020454545,0.021590909,0.022727273,0.023863636,0.025,0.038636364,0.039772727,0.055681818,0.030681818,0.031818182,0.032954545,0.032954545,0.034090909,0.035227273,0.036363636,0.0375,0.038636364,0.039772727,0.040909091,0.043181818,0.057954545,0.044318182,0.047727273,0.046590909,0.047727273,0.051136364,0.052272727,0.051136364,0.052272727,0.053409091,0.065909091,0.057954545,0.056818182,0.059090909,0.059090909,0.060227273,0.061363636,0.0625,0.063636364,0.064772727,0.067045455,0.020976203,79.13604651,0.001574691,6.399926237,0.012075929,281.2794486,0.001512908,7.077263103,0.015289829,203.9820574,0.001521623,6.785202492,0.015009985,154.7392901,0.001709346,6.791969511,1
73.15789474,65.18315789,58.98947368,38.26079917,34.45494588,31.65375,-1.184766895,-1.106142022,-0.986959201,2.960728429,2.921791202,2.900484333,4.510136205,4.574306116,4.690613927,140,132,127,0.004210526,0.717894737,0.010526316,0.006315789,0.010526316,0.021052632,0.018947368,0.023157895,0.021052632,0.025263158,0.029473684,0.027368421,0.04,0.029473684,0.04,0.033684211,0.035789474,0.037894737,0.054736842,0.042105263,0.042105263,0.044210526,0.046315789,0.088421053,0.065263158,0.086315789,0.058947368,0.056842105,0.058947368,0.061052632,0.077894737,0.067368421,0.067368421,0.069473684,0.071578947,0.073684211,0.075789474,0.086315789,0.08,0.082105263,0.084210526,0.086315789,0.088421053,0.117894737,0.101052632,0.094736842,0.096842105,0.098947368,0.113684211,0.105263158,0.105263158,0.107368421,0.111578947,0.111578947,0.113684211,0.115789474,0.117894737,0.12,0.122105263,0.029473684,0.686315789,0.014736842,0.010526316,0.016842105,0.046315789,0.016842105,0.046315789,0.016842105,0.027368421,0.042105263,0.042105263,0.027368421,0.029473684,0.037894737,0.050526316,0.035789474,0.035789474,0.037894737,0.04,0.042105263,0.044210526,0.046315789,0.063157895,0.052631579,0.056842105,0.054736842,0.061052632,0.058947368,0.071578947,0.063157895,0.065263158,0.067368421,0.077894737,0.073684211,0.073684211,0.075789474,0.084210526,0.105263158,0.084210526,0.084210526,0.086315789,0.088421053,0.094736842,0.101052632,0.094736842,0.096842105,0.098947368,0.107368421,0.107368421,0.105263158,0.113684211,0.109473684,0.111578947,0.113684211,0.115789474,0.117894737,0.12,0.122105263,0.043580717,177.997807,0.000770993,6.162317127,0.02989568,394.3429952,0.000766509,6.405568052,0.041688889,181.0866667,0.000789848,6.213829113,0.040348508,96.06018519,0.000853675,6.305411568,1
78.97402597,71.48961039,68.70649351,52.16120717,47.6598393,46.1380997,-0.686819021,-0.626364446,-0.579243041,1.846931305,1.853965466,1.864676509,4.709445104,4.688899888,4.742964248,157,147,144,0.012987013,0.620779221,0.022077922,0.007792208,0.018181818,0.048051948,0.038961039,0.050649351,0.014285714,0.024675325,0.033766234,0.037662338,0.027272727,0.027272727,0.036363636,0.033766234,0.023376623,0.027272727,0.033766234,0.033766234,0.028571429,0.027272727,0.028571429,0.035064935,0.036363636,0.038961039,0.037662338,0.037662338,0.036363636,0.037662338,0.044155844,0.042857143,0.042857143,0.055844156,0.044155844,0.045454545,0.046753247,0.054545455,0.055844156,0.050649351,0.051948052,0.053246753,0.054545455,0.05974026,0.061038961,0.058441558,0.05974026,0.061038961,0.062337662,0.064935065,0.064935065,0.066233766,0.068831169,0.07012987,0.07012987,0.072727273,0.072727273,0.074025974,0.075324675,0.024675325,0.581818182,0.009090909,0.006493506,0.01038961,0.014285714,0.009090909,0.04025974,0.011688312,0.019480519,0.016883117,0.016883117,0.028571429,0.019480519,0.038961039,0.024675325,0.02987013,0.027272727,0.02987013,0.025974026,0.025974026,0.027272727,0.028571429,0.063636364,0.054545455,0.079220779,0.041558442,0.04025974,0.036363636,0.038961039,0.038961039,0.045454545,0.050649351,0.049350649,0.044155844,0.046753247,0.046753247,0.05974026,0.075324675,0.054545455,0.058441558,0.053246753,0.055844156,0.07012987,0.076623377,0.05974026,0.05974026,0.061038961,0.083116883,0.07012987,0.064935065,0.067532468,0.072727273,0.07012987,0.07012987,0.072727273,0.072727273,0.074025974,0.075324675,0.083967228,127.3983957,0.000410379,6.280927685,0.074138624,437.2712843,0.000393362,6.543587108,0.074615207,261.2408163,0.000402097,6.452802052,0.077050428,195.0434174,0.000408978,6.496922418,1
